"Story","Title","Result","Date","Stability","Duration (s)"
"Ingresar en la pagina del exito.com y realizar compra de productos","Busqueda de productos exitosa","IGNORED","2023-07-25T20:58:36.1238903-05:00[America/Bogota]","0.0","0.55"
