"Story","Title","Result","Date","Stability","Duration (s)"
"Ingresar en la pagina  katalon-demo-cura.herokuapp.com y realizar registro de datos medicos","Iniciar sesion y realizar ingreso de datos","PENDING","2023-07-25T21:29:07.2908072-05:00[America/Bogota]","0.0","0.57"
